,Produktgruppe,Menge,Gewicht,Mass 1,Kunden-Nr.,Land,Zustellercode,Transportschaden
9615,ROLLO,2.0,6.505,161.8,27201,FR,UPS,0
9616,ROLLO,21.0,7.765,86.0,35950,AT,UPS,0
9617,PLISSEE_20,9.0,4.23,384.7,17362,DE,UPS,0
9618,INSCHUTZ,1.0,0.0,0.0,15312,DE,TOUR_SPED,0
9619,ROLLO,5.0,6.775,229.0,35950,DE,UPS,0
9620,PLISSEE_20,5.0,2.05,123.0,21621,DE,UPS,0
9621,PLISSEE_20,1.0,0.785,40.4,35950,DE,UPS,0
9622,ROLLO,2.0,6.66,224.39999999999998,15133,DE,UPS,0
9623,PLISSEE_20,1.0,1.21,79.1,35950,DE,UPS,0
9624,PLISSEE_WA,1.0,2.09,86.0,36493,FR,UPS,0
9625,FVORHANG,3.0,1.43,50.0,17577,DE,UPS,0
9626,PLISSEE_WA,12.0,6.76,565.6,33754,DE,UPS,0
9627,PLISSEE_WA,2.0,2.8,109.0,19331,DE,UPS,0
9628,PLISSEE_20,1.0,1.01,78.7,20162,DE,UPS,0
9629,FVORHANG,34.0,0.0,1607.8,25735,DE,TOUR_SPED,0
9630,ROLLO,2.0,2.13,260.0,35950,DE,UPS,0
9631,FVORHANG,2.0,1.79,140.0,26303,DE,UPS,0
9632,ROLLO,3.0,0.0,400.0,24272,AT,TOUR_SPED,0
9633,INSCHUTZ,8.0,0.0,0.0,19001,DE,TOUR_SPED,0
9634,INSCHUTZ,1.0,0.0,0.0,19074,DE,TOUR_SPED,0
9635,PLISSEE_WA,1.0,1.145,83.5,35950,DE,UPS,0
9636,PLISSEE_WA,5.0,2.59,170.4,29035,DE,UPS,0
9637,INSCHUTZ,3.0,0.0,0.0,27841,DE,TOUR_SPED,0
9638,PLISSEE_20,3.0,2.395,233.7,35950,CH,UPS,0
9639,JALOUSIE,3.0,7.83,330.5,15102,DE,UPS,0
9640,FVORHANG,22.0,0.0,1612.0,20796,DE,TOUR_SPED,0
9641,PLISSEE_20,2.0,1.87,88.5,15090,DE,UPS,0
9642,PLISSEE_20,1.0,1.25,95.7,35950,DE,UPS,0
9643,LAMELLE,1.0,0.0,411.0,17875,DE,TOUR_SPED,0
9644,FVORHANG,6.0,2.9,264.0,19548,DE,UPS,0
9645,INSCHUTZ,3.0,0.0,0.0,36729,DE,TOUR_SPED,0
9646,PLISSEE_WA,1.0,2.255,125.8,35950,DE,UPS,0
9647,LAMELLE,10.0,0.525,0.0,25786,DE,UPS,0
9648,JALOUSIE,10.0,0.0,290.0,34930,DE,TOUR_SPED,0
9649,JALOUSIE,2.0,9.23,240.0,16411,DE,UPS,0
9650,LAMELLE,1.0,0.22,0.0,25180,DE,UPS,0
9651,DICHTUNGEN,2.0,0.0,0.0,27667,DE,DHL,0
9652,PLISSEE_20,9.0,0.0,248.8,34984,DE,TOUR_SPED,0
9653,ROLLO,1.0,1.13,77.5,35950,DE,UPS,0
9654,JALOUSIE,2.0,9.975,401.0,22316,DE,UPS,0
9655,PLISSEE_20,1.0,1.15,96.0,37239,DE,UPS,0
9656,ROLLO,1.0,0.0,0.0,24523,DE,DHL,0
9657,INSCHUTZ,4.0,0.0,0.0,29302,DE,TOUR_SPED,0
9658,PLISSEE_20,1.0,1.14,111.3,29198,DE,UPS,0
9659,PLISSEE_WA,1.0,1.49,120.0,18211,DE,UPS,0
9660,PLISSEE_20,8.0,5.73,497.2,15875,DE,UPS,0
9661,ROLLO,6.0,0.265,7.0,35950,DE,UPS,0
9662,ROLLO,3.0,4.375,168.5,35950,DE,UPS,0
9663,PLISSEE_20,5.0,2.35,202.2,22217,DE,UPS,0
9664,PLISSEE_WA,2.0,2.31,193.8,24841,DE,UPS,0
9665,PLISSEE_20,2.0,1.19,64.3,19298,DE,UPS,0
9666,INSCHUTZ,2.0,0.0,0.0,34769,DE,TOUR_SPED,0
9667,PLISSEE_WA,12.0,5.175,102.4,24272,AT,UPS,0
9668,KOLLEKTION,3.0,4.175,0.0,25760,DE,UPS,0
9669,PLISSEE_20,1.0,3.135,201.5,35950,DE,UPS,0
9670,LAMELLE,126.0,16.76,0.0,27066,DE,UPS,0
9671,PLISSEE_WA,5.0,3.815,124.19999999999999,35950,DE,UPS,0
9672,PLISSEE_20,2.0,3.615,139.7,35950,DE,UPS,0
9673,PLISSEE_WA,3.0,3.295,262.6,35950,DE,UPS,0
9674,PLISSEE_20,1.0,0.7,43.2,35950,AT,UPS,0
9675,BEFESTIGUN,1.0,0.0,0.0,35950,DE,DHL,0
9676,PLISSEE_20,2.0,1.045,39.7,35950,CH,UPS,0
9677,PLISSEE_20,2.0,1.31,78.4,16312,DE,UPS,0
9678,PLISSEE_20,1.0,1.21,95.0,25386,DE,UPS,0
9679,LAMELLE,14.0,1.055,0.0,15849,DE,UPS,0
9680,INSCHUTZ,1.0,0.0,0.0,27461,DE,TOUR_SPED,0
9681,PLISSEE_20,1.0,2.935,197.0,35950,CH,UPS,0
9682,INSCHUTZ,2.0,0.0,0.0,37299,DE,TOUR_SPED,0
9683,INSCHUTZ,3.965,0.0,0.0,22453,DE,TOUR_SPED,0
9684,PLISSEE_20,3.0,3.1,175.6,30568,DE,UPS,0
9685,ROLLO,1.0,8.41,255.0,35950,DE,UPS,0
9686,JALOUSIE,3.0,5.13,300.0,30958,FR,UPS,0
9687,FEDERN,1.0,0.0,0.0,19355,DE,DHL,0
9688,ROLLO,2.0,3.455,161.8,35950,DE,UPS,0
9689,ROLLO,1.0,4.06,200.0,16064,DE,UPS,0
9690,LAMELLE,20.0,1.54,0.0,28844,DE,UPS,0
9691,PLISSEE_20,1.0,0.83,55.7,18233,DE,UPS,0
9692,ROLLO,1.0,2.2,98.6,18284,DE,UPS,0
9693,PLISSEE_20,2.0,1.24,52.2,35950,DE,UPS,0
9694,PLISSEE_WA,2.0,1.57,153.10000000000002,34952,DE,UPS,0
9695,REPARATUR,2.0,3.18,75.0,21547,DE,UPS,0
9696,ROLLO,1.0,3.12,114.6,33842,DE,UPS,0
9697,PLISSEE_WA,4.0,2.395,49.2,35950,DE,UPS,0
9698,INSCHUTZ,18.0,0.0,1400.0,29548,DE,TOUR_SPED,0
9699,PLISSEE_20,2.0,1.25,105.5,20796,DE,UPS,0
9700,FVORHANG,4.0,1.82,140.0,20751,DE,UPS,0
9701,ROLLO,2.0,5.87,213.6,35950,DE,UPS,0
9702,PLISSEE_20,2.0,2.695,179.0,35950,DE,UPS,0
9703,PLISSEE_20,2.0,0.0,50.7,34984,DE,TOUR_SPED,0
9704,PLISSEE_20,1.0,0.74,59.5,35950,DE,UPS,0
9705,INSCHUTZ,8.129999999999999,0.0,0.0,17261,DE,TOUR_SPED,0
9706,INSCHUTZ,1.0,0.0,0.0,15701,DE,TOUR_SPED,0
9707,PLISSEE_20,2.0,2.435,124.0,20796,DE,UPS,0
9708,PLISSEE_WA,1.0,0.55,24.7,35950,DE,UPS,0
9709,PLISSEE_WA,1.0,1.095,73.0,35950,DE,UPS,0
9710,LAMELLE,32.0,1.37,0.0,23006,DE,UPS,0
9711,PLISSEE_20,1.0,1.2,90.8,34003,DE,UPS,0
9712,PLISSEE_20,3.0,2.16,156.2,35950,AT,UPS,0
9713,INSCHUTZ,1.0,0.0,0.0,29469,DE,TOUR_SPED,0
9714,WERBEMITTE,2.0,0.605,0.0,35735,IT,UPS,0
9715,ROLLO,2.0,5.595,266.0,35950,DE,UPS,0
9716,ROLLO,3.0,9.24,250.0,35950,CH,UPS,0
9717,JALOUSIE,1.0,1.61,80.0,34771,DE,UPS,0
9718,PLISSEE_20,1.0,0.89,70.0,17309,DE,UPS,0
9719,ROLLO,3.0,13.524999999999999,250.0,35950,DE,UPS,0
9720,REPARATUR,1.0,0.82,75.0,19355,DE,UPS,0
9721,PLISSEE_20,1.0,0.61,40.3,29432,DE,UPS,0
9722,SONSTIGE,2.0,0.0,0.0,31299,DE,DHL,0
9723,PLISSEE_20,2.0,1.41,151.2,19829,DE,UPS,0
9724,PLISSEE_20,2.0,1.68,66.3,18066,DE,UPS,0
9725,LAMELLE,121.0,11.335,122.8,35010,DE,UPS,0
9726,JALOUSIE,6.0,8.33,1061.8,35950,AT,UPS,0
9727,LAMELLE,10.0,0.0,0.0,19355,DE,DHL,0
9728,PLISSEE_20,7.0,3.63,120.0,28557,BE,UPS,0
9729,LAMELLE,3.0,0.0,401.0,27201,FR,SPED,0
9730,ROLLO,7.0,11.81,750.0,33107,IT,UPS,0
9731,PLISSEE_20,1.0,1.26,88.7,26409,DE,UPS,0
9732,PLISSEE_WA,1.0,0.665,49.3,35950,DE,UPS,0
9733,INSCHUTZ,1.0,0.0,0.0,26413,DE,TOUR_SPED,0
9734,PLISSEE_20,3.0,1.72,61.2,33813,DE,UPS,0
9735,JALOUSIE,4.0,7.78,433.0,16907,DE,UPS,0
9736,PLISSEE_20,1.0,1.14,98.7,25386,DE,UPS,0
9737,ROLLO,3.0,6.735,280.0,35950,DE,UPS,0
9738,JALOUSIE,45.0,0.0,836.0,15932,DE,TOUR_SPED,0
9739,PLISSEE_20,4.0,4.03,387.1,15569,DE,UPS,0
9740,PLISSEE_20,1.0,0.865,76.7,35950,CH,UPS,0
9741,PLISSEE_20,3.0,1.81,68.2,15321,DE,UPS,0
9742,PLISSEE_20,2.0,0.0,0.0,35950,DE,DHL,0
9743,PLISSEE_20,2.0,1.2,68.5,27371,FR,UPS,0
9744,PLISSEE_20,1.0,1.03,66.5,35950,DE,UPS,0
9745,PLISSEE_20,1.0,0.67,57.5,15264,DE,UPS,0
9746,PLISSEE_20,8.0,5.235,232.9,28470,DE,UPS,0
9747,INSCHUTZ,4.08,0.0,0.0,22453,DE,TOUR_SPED,0
9748,ROLLO,3.0,2.16,124.0,35950,DE,UPS,0
9749,PLISSEE_20,14.0,0.0,0.0,26241,DE,DHL,0
9750,FVORHANG,1.0,0.0,0.0,26471,DE,DHL,0
9751,ROLLO,1.0,2.96,158.5,35950,DE,UPS,0
9752,PLISSEE_20,1.0,1.075,86.0,35950,AT,UPS,0
9753,GETRIEBE,2.0,0.0,0.0,15635,DE,DHL,0
9754,ROLLO,1.0,3.805,138.0,35950,DE,UPS,0
9755,PLISSEE_20,1.0,1.14,68.0,34952,DE,UPS,0
9756,PLISSEE_20,1.0,1.43,81.5,26241,DE,UPS,0
9757,INSCHUTZ,1.0,0.0,0.0,36207,BE,TOUR_SPED,0
9758,ROLLO,1.0,3.21,130.0,30444,FR,UPS,0
9759,ROLLO,1.0,1.49,59.5,20443,DE,UPS,0
9760,PLISSEE_20,2.0,2.34,78.3,16064,DE,UPS,0
9761,PLISSEE_20,2.0,1.725,82.7,35950,DE,UPS,0
9762,INSCHUTZ,2.0,0.0,0.0,36340,DE,TOUR_SPED,0
9763,PLISSEE_20,2.0,1.17,59.6,22658,DE,UPS,0
9764,FVORHANG,4.0,4.965,270.0,30742,IT,UPS,0
9765,KOLLEKTION,3.0,4.17,0.0,25116,DE,UPS,0
9766,PLISSEE_20,4.0,2.4,295.8,29170,DE,UPS,0
9767,PLISSEE_20,3.0,4.05,249.4,20665,DE,UPS,0
9768,INSCHUTZ,2.0,0.0,0.0,15264,DE,TOUR_SPED,0
9769,PLISSEE_20,1.0,1.09,86.5,19767,DE,UPS,0
9770,PLISSEE_WA,1.0,1.42,100.0,15803,DE,UPS,0
9771,LAMELLE,4.0,0.0,275.0,18457,DE,TOUR_SPED,0
9772,PLISSEE_20,2.0,2.23,189.4,35950,DE,UPS,0
9773,ROLLO,6.0,3.445,266.6,35950,DE,UPS,0
9774,JALOUSIE,2.0,3.965,107.2,22756,CH,UPS_CH,0
9775,PLISSEE_20,3.0,1.94,141.0,18457,DE,UPS,0
9776,ROLLO,3.0,4.175,145.5,35950,DE,UPS,0
9777,SCHNUR,17.0,0.14,0.0,22756,CH,UPS_CH,0
9778,PLISSEE_20,6.0,0.0,0.0,19469,DE,DHL,0
9779,PLISSEE_20,4.0,0.0,0.0,22917,DE,DHL,0
9780,PLISSEE_20,1.0,1.28,91.7,35950,AT,UPS,0
9781,ROLLO,2.0,10.33,400.0,19955,DE,UPS,0
9782,ROLLO,5.0,8.495,318.0,33189,IT,UPS,0
9783,LAMELLE,4.0,0.0,1269.7,35699,DE,TOUR_SPED,0
9784,ROLLO,1.0,1.915,81.0,22756,CH,UPS_CH,0
9785,PLISSEE_20,8.0,5.41,597.2,22756,CH,UPS_CH,0
9786,PLISSEE_WA,3.0,3.495,285.1,35950,AT,UPS,0
9787,LAMELLE,40.0,0.0,0.0,26502,DE,DHL,0
9788,JALOUSIE,8.0,0.0,0.0,34696,DE,DHL,0
9789,KOLLEKTION,3.0,4.13,0.0,33189,IT,UPS,0
9790,PLISSEE_20,2.0,0.0,0.0,36500,DE,DHL,0
9791,BEFESTIGUN,8.0,0.0,0.0,33250,DE,DHL,0
9792,PLISSEE_20,1.0,1.36,77.5,22546,LU,UPS,0
9793,KOLLEKTION,18.0,7.46,0.0,28884,DE,UPS,0
9794,PLISSEE_20,2.0,1.32,102.5,17214,DE,UPS,0
9795,INSCHUTZ,4.0,3.365,0.0,21710,DE,UPS,0
9796,PLISSEE_20,7.0,5.71,354.8,20467,DE,UPS,0
9797,INSCHUTZ,41.0,0.0,0.0,35065,LU,TOUR_SPED,0
9798,PLISSEE_20,2.0,1.27,57.0,18233,DE,UPS,0
9799,ROLLO,1.0,3.955,180.0,25545,DE,UPS,0
9800,ROLLO,2.0,3.055,100.0,35950,DE,UPS,0
9801,ROLLO,1.0,3.31,160.0,35950,DE,UPS,0
9802,PLISSEE_20,1.0,1.23,96.5,35950,DE,UPS,0
9803,PLISSEE_20,2.0,1.095,49.2,35950,DE,UPS,0
9804,LAMELLE,4.0,0.0,0.0,19829,DE,DHL,0
9805,ROLLO,4.0,10.28,223.0,30644,DE,UPS,0
9806,INSCHUTZ,6.0,0.0,0.0,15689,DE,TOUR_SPED,0
9807,PLISSEE_20,1.0,2.255,135.7,35950,AT,UPS,0
9808,PLISSEE_20,1.0,0.79,62.0,29469,DE,UPS,0
9809,PLISSEE_20,1.0,0.68,50.8,29948,BE,UPS,0
9810,PLISSEE_20,3.0,2.24,219.5,15187,DE,UPS,0
9811,PLISSEE_20,1.0,0.95,81.9,34452,DE,UPS,0
9812,ROLLO,1.0,5.65,215.0,33616,IT,UPS,0
9813,INSCHUTZ,4.0,0.0,0.0,29198,DE,TOUR_SPED,0
9814,PLISSEE_WA,7.0,5.03,370.6,35950,DE,UPS,0
9815,PLISSEE_20,1.0,0.68,38.4,35950,DE,UPS,0
9816,LAMELLENVO,0.3,0.0,0.0,18009,DE,DHL,0
9817,LAMELLE,714.0,0.34,0.0,16921,DE,UPS,0
9818,JALOUSIE,1.0,3.41,150.0,18170,DE,UPS,0
9819,PLISSEE_WA,50.0,0.0,0.0,27495,DE,DHL,0
9820,PLISSEE_20,6.0,5.125,265.5,22756,CH,UPS_CH,0
9821,PLISSEE_20,1.0,0.5,34.5,22756,CH,UPS_CH,0
9822,JALOUSIE,2.0,5.87,173.0,15803,DE,UPS,0
9823,ROLLO,6.0,10.12,320.0,35950,DE,UPS,0
9824,KOLLEKTION,3.0,4.185,0.0,23534,DE,UPS,0
9825,PLISSEE_WA,1.0,1.465,77.5,35950,DE,UPS,0
9826,PLISSEE_20,2.0,1.79,76.5,35950,DE,UPS,0
9827,ROLLO,1.0,1.47,83.0,35950,DE,UPS,0
9828,ROLLO,1.0,3.56,114.6,19355,DE,UPS,0
9829,INSCHUTZ,1.0,0.0,0.0,32642,DE,TOUR_SPED,0
9830,PLISSEE_20,3.0,2.285,223.89999999999998,35950,DE,UPS,0
9831,LAMELLE,4.0,0.0,396.5,19054,DE,TOUR_SPED,0
9832,ROLLO,2.0,6.3,360.0,26524,DE,UPS,0
9833,FVORHANG,6.0,4.84,346.0,20557,DE,UPS,0
9834,ROLLO,3.0,8.055,230.0,35950,DE,UPS,0
9835,PLISSEE_20,4.0,2.44,117.8,23341,DE,UPS,0
9836,PLISSEE_20,8.0,0.0,0.0,35950,DE,DHL,0
9837,PLISSEE_20,4.0,3.95,222.2,15809,DE,UPS,0
9838,PLISSEE_20,2.0,0.92,44.5,22756,CH,UPS_CH,0
9839,INSCHUTZ,2.0,0.0,0.0,32600,DE,TOUR_SPED,0
9840,PLISSEE_20,5.0,3.14,229.8,19644,DE,UPS,0
9841,PLISSEE_20,1.0,3.07,197.4,35950,DE,UPS,0
9842,LAMELLE,45.0,1.47,0.0,35963,FR,UPS,0
9843,ROLLO,2.0,1.76,61.3,35950,DE,UPS,0
9844,PLISSEE_20,1.0,1.48,74.2,33128,BE,UPS,0
9845,ROLLO,3.0,6.535,220.0,16016,DE,UPS,0
9846,PLISSEE_20,1.0,0.87,63.9,17309,DE,UPS,0
9847,LAMELLE,7.0,0.0,1422.0,21297,DE,TOUR_SPED,0
9848,ENDKAPPEN,4.0,0.0,0.0,19355,DE,DHL,0
9849,INSCHUTZ,2.0,0.0,0.0,37335,BE,KEP,0
9850,PLISSEE_WA,1.0,1.475,82.5,35950,DE,UPS,0
9851,INSCHUTZ,1.0,0.0,0.0,15308,DE,TOUR_SPED,0
9852,ROLLO,1.0,0.82,79.5,35950,DE,UPS,0
9853,INSCHUTZ,1.0,0.0,0.0,20522,DE,TOUR_SPED,0
9854,PLISSEE_20,2.0,1.885,163.4,35950,AT,UPS,0
9855,ZUBEHÖRBEU,2.0,0.105,0.0,35950,AT,UPS,0
9856,PLISSEE_20,4.0,2.69,144.3,17310,DE,UPS,0
9857,PLISSEE_20,14.0,9.14,107.4,35950,DE,UPS,0
9858,REPARATUR,1.0,3.71,88.2,28586,DE,UPS,0
9859,REPARATUR,1.0,3.335,100.0,27942,DK,UPS,0
9860,SONSTIGE,1.0,0.0,0.0,17413,DE,DHL,0
9861,PLISSEE_20,1.0,0.92,74.7,35950,DE,UPS,0
9862,ROLLO,1.0,2.245,106.0,35950,AT,UPS,0
9863,PLISSEE_20,2.0,1.68,151.8,15160,DE,UPS,0
9864,ROLLO,1.0,1.115,62.0,35950,DE,UPS,0
9865,JALOUSIE,1.0,15.2,150.0,24272,AT,UPS,0
9866,PLISSEE_20,1.0,1.0,49.7,35950,DE,UPS,0
9867,PLISSEE_WA,1.0,2.29,121.5,29469,DE,UPS,0
9868,PLISSEE_WA,1.0,0.84,48.0,35950,DE,UPS,0
9869,PLISSEE_20,1.0,1.04,74.8,35919,DE,UPS,0
9870,LAMELLE,28.0,1.34,0.0,21025,DE,UPS,0
9871,ROLLO,6.0,10.735,162.0,35950,DE,UPS,0
9872,INSCHUTZ,3.0,0.0,0.0,15897,DE,DHL,0
9873,PLISSEE_WA,2.0,2.86,192.8,21074,DE,UPS,0
9874,PLISSEE_20,1.0,0.465,56.0,35950,DE,UPS,0
9875,LAMELLE,265.0,0.0,790.0,23483,DE,TOUR_SPED,0
9876,PROSPEKTE,365.0,13.375,0.0,21412,DE,UPS,0
9877,PLISSEE_20,1.0,2.02,105.6,18284,DE,UPS,0
9878,PLISSEE_WA,1.0,1.09,71.7,35950,AT,UPS,0
9879,PLISSEE_20,15.0,7.9,508.5,15244,DE,UPS,0
9880,ROLLO,6.0,17.65,191.0,35950,DE,UPS,0
9881,JALOUSIE,1.0,2.73,109.0,20443,DE,UPS,0
9882,PLISSEE_20,2.0,1.4,66.0,29198,DE,UPS,0
9883,ROLLO,1.0,1.475,98.0,35950,DE,UPS,0
9884,VARIOROLLO,2.0,10.345,279.0,35547,DE,UPS,0
9885,ROLLO,3.0,8.86,300.5,35950,DE,UPS,0
9886,PLISSEE_WA,1.0,1.375,91.5,35950,DE,UPS,0
9887,PLISSEE_20,1.0,0.65,50.3,15932,DE,UPS,0
9888,ROLLO,1.0,0.0,260.0,23810,DE,TOUR_SPED,0
9889,JALOUSIE,2.0,2.0,101.1,27736,DE,UPS,0
9890,JALOUSIE,6.0,23.15,700.0,28256,FR,UPS,0
9891,INSCHUTZ,1.0,0.0,0.0,34546,DE,TOUR_SPED,0
9892,PLISSEE_20,4.0,1.63,48.0,35950,CH,UPS,0
9893,PLISSEE_20,7.0,3.79,305.7,28047,DE,UPS,0
9894,ROLLO,1.0,6.86,215.0,15735,DE,UPS,0
9895,ROLLO,1.0,3.13,101.8,35950,DE,UPS,0
9896,KOLLEKTION,1.0,0.89,0.0,37201,DE,UPS,0
9897,JALOUSIE,1.0,3.13,96.5,35425,DE,UPS,0
9898,PLISSEE_WA,1.0,0.89,66.1,25463,DE,UPS,0
9899,PLISSEE_20,3.0,2.895,262.4,35950,DE,UPS,0
9900,ROLLO,1.0,0.0,0.0,19573,DE,DHL,0
9901,PLISSEE_20,2.0,1.26,103.0,23330,DE,UPS,0
9902,PLISSEE_20,2.0,1.84,88.5,36776,DE,UPS,0
9903,KOLLEKTION,3.0,4.18,0.0,17303,DE,UPS,0
9904,ROLLO,1.0,3.01,110.0,29639,FR,UPS,0
9905,JALOUSIE,2.0,5.285,118.0,35950,DE,UPS,0
9906,INSCHUTZ,2.0,0.0,0.0,18166,DE,TOUR_SPED,0
9907,ROLLO,5.0,0.095,100.0,37107,IT,UPS,0
9908,INSCHUTZ,1.1,2.21,0.0,20913,DE,UPS,0
9909,ROLLO,4.0,0.0,0.0,35950,DE,DHL,0
9910,ROLLO,7.0,12.585,390.5,35950,DE,UPS,0
9911,ROLLO,8.0,3.595,1126.0,30012,IT,UPS,0
9912,PLISSEE_20,5.0,3.22,192.9,20827,DE,UPS,0
9913,ROLLO,2.0,3.84,206.0,15737,DE,UPS,0
9914,INSCHUTZ,1.0,0.0,0.0,18009,DE,TOUR_SPED,0
9915,PLISSEE_WA,4.0,0.19,0.0,35950,AT,UPS,0
9916,PLISSEE_20,5.0,7.41,503.79999999999995,35950,DE,UPS,0
9917,LAMELLE,60.0,1.96,0.0,24243,DE,UPS,0
9918,LAMELLE,3.0,0.0,244.8,20665,DE,TOUR_SPED,0
9919,PLISSEE_WA,3.0,2.67,67.7,35950,DE,UPS,0
9920,PLISSEE_20,4.0,1.84,45.2,35950,DE,UPS,0
9921,PLISSEE_20,1.0,0.76,68.8,23006,DE,UPS,0
9922,PLISSEE_20,9.0,3.45,92.6,25314,LU,UPS,0
9923,ENDKAPPEN,10.0,0.0,0.0,16099,DE,DHL,0
9924,BEFESTIGUN,2.0,0.0,0.0,35950,DE,DHL,0
9925,PLISSEE_WA,4.0,4.8,479.4,29261,DE,UPS,0
9926,JALOUSIE,1.0,1.79,116.0,20796,DE,UPS,0
9927,PLISSEE_20,1.0,1.27,106.2,35950,DE,UPS,0
9928,PLISSEE_20,4.0,3.23,314.5,36033,IT,UPS,0
9929,ROLLO,7.0,12.055,360.0,35950,DE,UPS,0
9930,PLISSEE_20,1.0,0.0,0.0,17885,DE,DHL,0
9931,PLISSEE_20,4.0,7.755,270.0,35598,DE,UPS,0
9932,GETRIEBE,80.0,0.61,0.0,26794,DE,UPS,0
9933,ROLLO,1.0,2.71,115.5,17931,DE,UPS,0
9934,ROLLO,1.0,2.12,97.4,22536,DE,UPS,0
9935,LAMELLE,25.0,1.38,0.0,15540,DE,UPS,0
9936,PLISSEE_20,10.0,13.434999999999999,1396.9,27371,FR,UPS,1
9937,PLISSEE_20,1.0,1.28,96.7,16402,DE,UPS,0
9938,PLISSEE_20,2.0,2.48,218.7,27117,DE,UPS,0
9939,PLISSEE_WA,2.0,1.25,79.3,16779,DE,UPS,0
9940,FVORHANG,1.0,0.0,315.0,16134,DE,TOUR_SPED,0
9941,PLISSEE_20,6.0,0.0,0.0,19355,DE,DHL,0
9942,JALOUSIE,2.0,5.74,249.0,29617,BE,UPS,0
9943,INSCHUTZ,1.0,0.0,0.0,35580,DE,TOUR_SPED,0
9944,SONSTIGE,2.0,0.0,0.0,28474,DE,DHL,0
9945,KOLLEKTION,3.0,4.17,0.0,30805,IT,UPS,0
9946,ROLLO,2.0,15.48,510.0,35950,DE,UPS,0
9947,ROLLO,1.0,2.075,99.5,35950,DE,UPS,0
9948,PLISSEE_20,12.0,5.715,98.8,35698,DE,UPS,0
9949,INSCHUTZ,1.0,5.455,0.0,27461,DE,UPS,0
9950,ROLLO,3.0,5.245,124.0,35950,DE,UPS,0
9951,PLISSEE_20,1.0,0.76,0.0,17011,DE,UPS,0
9952,LAMELLE,5.0,0.0,285.0,28510,DE,TOUR_SPED,0
9953,PLISSEE_WA,1.0,0.965,66.5,35950,DE,UPS,0
9954,PLISSEE_WA,5.0,4.28,255.5,24547,DE,UPS,0
9955,PLISSEE_20,1.0,1.305,73.5,35950,AT,UPS,0
9956,ROLLO,3.0,8.09,218.0,35950,AT,UPS,0
9957,ROLLO,2.0,1.815,158.5,35950,DE,UPS,0
9958,PLISSEE_WA,1.0,0.92,71.2,35950,DE,UPS,0
9959,PLISSEE_20,3.0,2.97,300.20000000000005,19298,DE,UPS,0
9960,LAMELLE,3.0,7.95,340.0,21297,DE,UPS,0
9961,INSCHUTZ,1.0,0.0,0.0,26303,DE,TOUR_SPED,0
9962,LAMELLE,2.0,0.0,420.3,36096,FR,SPED,0
9963,JALOUSIE,1.0,2.08,90.0,35950,DE,UPS,0
9964,INSCHUTZ,1.0,0.0,0.0,24773,DE,TOUR_SPED,0
9965,ROLLO,3.0,8.7,234.0,35950,DE,UPS,0
9966,PLISSEE_20,3.0,2.99,110.3,17931,DE,UPS,0
9967,PLISSEE_20,4.0,2.56,120.5,34470,DE,UPS,0
9968,PLISSEE_20,3.0,5.41,433.4,34040,DE,UPS,0
9969,PLISSEE_20,2.0,1.02,57.2,17261,DE,UPS,0
9970,PLISSEE_20,2.0,2.42,193.5,26336,DE,UPS,0
9971,PLISSEE_20,1.0,1.16,102.0,30295,IT,UPS,0
9972,PLISSEE_20,2.0,1.465,69.7,35950,DE,UPS,0
9973,KOLLEKTION,3.0,4.155,0.0,36280,DE,UPS,0
9974,KOLLEKTION,2.0,1.055,0.0,22756,CH,UPS_CH,0
9975,PLISSEE_20,5.0,2.75,191.2,28474,DE,UPS,0
9976,PLISSEE_20,2.0,1.2,63.7,23005,DE,UPS,0
9977,KOLLEKTION,3.0,4.22,0.0,30715,IT,UPS,0
9978,LAMELLE,9.0,0.295,0.0,19355,DE,UPS,0
9979,KOLLEKTION,3.0,1.795,0.0,35808,LU,UPS,0
9980,PLISSEE_20,2.0,2.2,184.8,35950,DE,UPS,0
9981,ROLLO,9.0,3.005,139.0,35950,DE,UPS,0
9982,PLISSEE_20,1.0,1.1,76.8,15728,DE,UPS,0
9983,PLISSEE_WA,1.0,1.16,77.5,35950,DE,UPS,0
9984,INSCHUTZ,1.0,0.0,0.0,25556,DE,TOUR_SPED,0
9985,PLISSEE_20,6.0,5.15,507.5,20913,DE,UPS,0
9986,PLISSEE_20,4.0,2.56,169.0,23612,DE,UPS,0
9987,PLISSEE_20,5.0,3.28,231.8,35900,DE,UPS,0
9988,ROLLO,1.0,3.47,121.5,29272,DE,UPS,0
9989,PLISSEE_20,3.0,2.0,140.0,26182,DE,UPS,0
9990,PLISSEE_20,1.0,1.87,97.3,15971,DE,UPS,0
9991,PLISSEE_WA,17.0,6.425,369.4,29198,DE,UPS,0
9992,ROLLO,3.0,11.86,539.9,30233,IT,UPS,0
9993,PLISSEE_20,1.0,1.5,123.7,35950,DE,UPS,0
9994,PLISSEE_20,3.0,7.81,505.5,20912,DE,UPS,0
9995,PLISSEE_20,4.0,3.45,241.4,20615,DE,UPS,0
9996,INSCHUTZ,2.0,0.0,0.0,16921,DE,TOUR_SPED,0
9997,PLISSEE_20,1.0,0.0,0.0,17261,DE,DHL,0
9998,ZUBEHÖRBEU,3.0,0.17,0.0,35950,AT,UPS,0
9999,JALOUSIE,3.0,0.0,0.0,22241,DE,DHL,0
10000,PLISSEE_20,3.0,2.51,168.0,20467,DE,UPS,0
