,Produktgruppe,Menge,Gewicht,Mass 1,Kunden-Nr.,Land,Zustellercode,Transportschaden
24337,PLISSEE_20,1.0,1.045,77.5,35950,DE,UPS,0
24338,PLISSEE_20,8.0,4.25,148.10000000000002,35950,AT,UPS,0
24339,PLISSEE_20,2.0,1.47,137.0,35950,DE,UPS,0
24340,KOLLEKTION,10.0,5.0,0.0,22756,N_A,UPS_CH,0
24341,PLISSEE_20,2.0,1.36,63.1,35950,AT,UPS,0
24342,ROLLO,3.0,1.57,110.0,35950,DE,UPS,0
24343,PLISSEE_20,2.0,1.585,84.7,35950,DE,UPS,0
24344,PLISSEE_20,1.0,1.04,78.2,35950,DE,UPS,0
24346,PLISSEE_20,1.0,0.745,63.5,35950,DE,UPS,0
24347,PLISSEE_WA,4.0,10.205,273.4,35950,DE,UPS,0
24348,ROLLO,15.0,4.4,314.5,35950,DE,UPS,0
24349,PLISSEE_20,1.0,0.815,47.2,35950,DE,UPS,0
24350,PLISSEE_20,1.0,1.155,80.0,35950,AT,UPS,0
24351,PLISSEE_20,1.0,0.87,61.7,35950,DE,UPS,0
24352,ROLLO,1.0,1.415,116.0,35950,DE,UPS,0
24353,ROLLO,1.0,5.1,215.0,35950,DE,UPS,0
24354,ROLLO,1.0,2.26,141.7,35950,DE,UPS,0
24355,ROLLO,12.0,3.095,200.0,35950,DE,UPS,0
24356,ROLLO,4.0,11.425,413.8,35950,DE,UPS,0
24357,PLISSEE_20,1.0,1.045,69.5,35950,DE,UPS,0
24358,PLISSEE_20,2.0,1.36,66.9,35950,DE,UPS,0
24359,ROLLO,1.0,1.3,80.0,35950,DE,UPS,0
24360,KOLLEKTION,1.0,0.83,0.0,27041,DE,UPS,0
24361,PLISSEE_WA,2.0,1.335,49.5,35950,CH,UPS,0
24362,PLISSEE_WA,1.0,0.76,41.7,35950,DE,UPS,0
24363,PLISSEE_WA,1.0,1.49,104.5,35950,DE,UPS,0
24364,PROSPEKTE,15.0,5.53,0.0,37356,DE,UPS,0
24365,PLISSEE_20,1.0,1.715,117.5,35950,DE,UPS,0
24366,PLISSEE_20,1.0,0.855,64.2,35950,CH,UPS,0
24367,PLISSEE_20,2.0,1.125,40.7,35950,DE,UPS,0
24368,PLISSEE_WA,2.0,1.12,40.7,35950,DE,UPS,0
24369,PLISSEE_20,1.0,1.045,70.2,35950,DE,UPS,0
24370,PLISSEE_WA,4.0,2.21,173.60000000000002,35950,DE,UPS,0
24371,PLISSEE_20,1.0,1.505,94.5,35950,AT,UPS,0
24372,PLISSEE_20,1.0,0.955,74.0,35950,DE,UPS,0
24373,PLISSEE_20,2.0,0.955,35.1,35950,CH,UPS,0
24374,PLISSEE_WA,1.0,0.965,48.7,35950,DE,UPS,0
24375,PLISSEE_20,2.0,1.01,39.2,35950,CH,UPS,0
24376,PLISSEE_WA,1.0,1.06,104.3,35950,DE,UPS,0
24377,PROSPEKTE,450.0,16.06,0.0,20422,DE,UPS,0
24378,PLISSEE_WA,1.0,0.885,63.3,35950,DE,UPS,0
24379,PLISSEE_20,1.0,0.645,43.5,35950,AT,UPS,0
24380,PLISSEE_WA,2.0,1.355,53.2,35950,DE,UPS,0
24381,PLISSEE_20,2.0,1.615,76.1,35950,DE,UPS,0
24382,PLISSEE_20,1.0,1.165,85.0,35950,CH,UPS,0
24383,PLISSEE_20,1.0,1.165,77.0,35950,DE,UPS,0
24384,PLISSEE_WA,12.0,20.240000000000002,827.2,35950,DE,UPS,0
24385,ROLLO,3.0,1.64,111.5,35950,DE,UPS,0
24386,WERBEMITTE,82.0,3.61,0.0,27461,DE,UPS,0
24387,PLISSEE_20,5.0,3.085,211.5,35950,DE,UPS,0
24388,ROLLO,3.0,1.02,54.0,35950,DE,UPS,0
24389,PLISSEE_WA,2.0,1.195,45.6,35950,DE,UPS,0
24390,PLISSEE_WA,1.0,1.32,87.0,35950,DE,UPS,0
24391,PLISSEE_20,5.0,3.5,270.5,35950,DE,UPS,0
24392,PLISSEE_20,2.0,1.57,77.7,35950,DE,UPS,0
24394,PLISSEE_20,1.0,1.19,109.4,35950,DE,UPS,0
24395,PLISSEE_20,2.0,0.92,40.7,35950,DE,UPS,0
24396,PLISSEE_20,6.0,2.47,105.5,35950,DE,UPS,0
24397,ROLLO,1.0,6.755,138.0,35950,DE,UPS,0
24398,PLISSEE_WA,2.0,3.135,243.2,35950,DE,UPS,0
24399,PLISSEE_20,3.0,1.505,94.4,35950,CH,UPS,0
24400,PLISSEE_20,12.0,6.375,55.5,20796,DE,UPS,0
24401,ROLLO,6.0,1.93,157.0,35950,DE,UPS,0
24402,PLISSEE_20,1.0,1.38,97.0,35950,DE,UPS,0
24403,ROLLO,2.0,2.86,117.4,35950,DE,UPS,0
24404,PLISSEE_20,1.0,1.295,88.2,35950,DE,UPS,0
24405,PLISSEE_20,4.0,2.315,69.2,35950,AT,UPS,0
24407,INSCHUTZ,1.0,6.78,0.0,16629,DE,UPS,0
24408,PLISSEE_20,12.0,4.985,129.1,27949,DE,UPS,0
24409,LAMELLE,4.0,0.0,1687.0,20829,DE,TOUR_SPED,0
24410,PLISSEE_WA,2.0,1.5,52.7,35950,CH,UPS,0
24411,JALOUSIE,20.0,0.0,1857.8,36044,BE,TOUR_SPED,0
24412,WERBEMITTE,120.0,8.52,0.0,23057,DE,UPS,0
24414,PLISSEE_20,15.0,10.84,954.1,31427,DE,UPS,0
24415,ROLLO,2.0,2.86,206.0,35950,DE,UPS,0
24416,JALOUSIE,3.0,0.0,286.0,23829,DE,TOUR_SPED,0
24417,PLISSEE_20,22.0,0.0,321.6,20566,DE,TOUR_SPED,0
24418,PLISSEE_20,2.0,1.61,65.0,35950,AT,UPS,0
24419,PLISSEE_20,11.0,8.195,833.7,33989,DE,UPS,0
24420,PLISSEE_20,26.0,0.0,51.0,26947,DE,KEP,0
24421,ROLLO,4.0,14.905,265.5,35950,DE,UPS,0
24422,INSCHUTZ,1.0,0.0,0.0,21547,DE,TOUR_SPED,0
24423,INSCHUTZ,4.5,0.0,0.0,15446,DE,KEP,0
24424,INSCHUTZ,4.0,0.0,0.0,15689,DE,TOUR_SPED,0
24425,INSCHUTZ,14.0,0.0,0.0,15308,DE,TOUR_SPED,0
24426,FALTROLLO,1.0,0.0,266.0,29802,DE,TOUR_SPED,0
24428,PLISSEE_20,13.0,11.86,563.3,26344,DE,UPS,0
24429,PLISSEE_20,2.0,1.02,46.2,35950,AT,UPS,0
24430,ROLLO,4.0,0.0,610.0,25081,DE,TOUR_SPED,0
24433,PLISSEE_20,18.0,12.325,385.5,16439,DE,UPS,0
24434,PLISSEE_20,3.0,2.125,160.5,35950,DE,UPS,0
24435,INSCHUTZ,4.0,0.0,279.9,15102,DE,TOUR_SPED,0
24436,INSCHUTZ,2.0,0.0,0.0,24756,DE,TOUR_SPED,0
24437,FVORHANG,4.0,0.0,0.0,16594,DE,DHL,0
24438,ROLLEN,2.0,0.0,0.0,33376,FR,DHL,0
24439,FVORHANG,12.0,0.0,0.0,28797,DE,DHL,0
24440,PLISSEE_20,2.0,1.195,51.7,35950,DE,UPS,0
24441,PLISSEE_WA,12.0,11.77,1171.8,15971,DE,UPS,0
24442,ENDKAPPEN,4.0,0.0,0.0,16402,DE,DHL,0
24443,PLISSEE_20,9.0,7.14,696.5,33781,DE,UPS,0
24444,FVORHANG,6.0,0.0,0.0,33821,DE,DHL,0
24445,ENDKAPPEN,8.0,0.0,0.0,16402,DE,DHL,0
24446,PLISSEE_20,2.0,1.195,51.2,35950,DE,UPS,0
24447,ROLLWAGEN,4.0,0.0,0.0,28075,DE,DHL,0
24448,PLISSEE_20,14.0,5.825,138.60000000000002,35950,AT,UPS,0
24449,ROLLEN,50.0,0.0,0.0,15308,DE,DHL,0
24450,ROLLEN,10.0,0.0,0.0,26303,DE,DHL,0
24451,PLISSEE_20,1.0,0.0,0.0,37110,DE,DHL,0
24452,INSCHUTZ,1.0,0.0,0.0,17577,DE,DHL,0
24453,PLISSEE_20,2.0,1.33,55.0,35950,DE,UPS,0
24454,INSCHUTZ,8.0,0.0,0.0,33821,DE,DHL,0
24455,SONSTIGE,2.0,0.0,0.0,26524,DE,DHL,0
24456,JALOUSIE,14.0,73.105,1634.0,36704,EE,UPS,0
24457,INSCHUTZ,16.0,0.0,0.0,15701,DE,DHL,0
24458,SONSTIGE,6.0,0.0,0.0,16629,DE,DHL,0
24459,ZUBEHÖRBEU,8.0,0.66,0.0,27892,BE,UPS,0
24460,INSCHUTZ,1.0,4.04,0.0,20175,DE,UPS,0
24461,PLISSEE_20,1.0,0.7,49.0,26403,DE,UPS,0
24462,PLISSEE_WA,1.0,7.265,205.1,17011,DE,UPS,0
24463,SONSTIGE,3.0,0.0,0.0,16064,DE,DHL,0
24464,BEFESTIGUN,1.0,0.76,0.0,35950,AT,UPS,0
24465,SONSTIGE,4.0,0.0,0.0,37347,DE,DHL,0
24466,INSCHUTZ,1.0,0.0,0.0,22843,LU,TOUR_SPED,0
24467,PLISSEE_20,4.0,0.5,0.0,28557,BE,UPS,0
24468,INSCHUTZ,4.8,0.0,0.0,21074,DE,DHL,0
24469,INSCHUTZ,1.0,8.815,0.0,20557,DE,UPS,0
24471,INSCHUTZ,6.0,0.0,0.0,23675,DE,TOUR_SPED,0
24472,INSCHUTZ,2.0,0.0,0.0,23675,DE,TOUR_SPED,0
24473,INSCHUTZ,7.0,0.0,0.0,23675,DE,TOUR_SPED,0
24474,INSCHUTZ,5.0,0.0,0.0,29320,DE,TOUR_SPED,0
24475,INSCHUTZ,7.0,0.0,0.0,29320,DE,TOUR_SPED,0
24478,PLISSEE_20,48.0,0.55,0.0,24272,AT,UPS,0
24479,ROLLO,4.0,12.955,556.5,37272,FR,UPS,0
24480,PLISSEE_20,3.0,3.05,122.6,35483,IT,UPS,0
24481,PLISSEE_20,2.0,1.055,43.0,35950,DE,UPS,0
24482,INSCHUTZ,2.15,0.0,0.0,18457,DE,DHL,0
24483,REPARATUR,1.0,0.575,37.5,35950,DE,UPS,0
24485,PLISSEE_20,1.0,2.51,192.8,17885,DE,UPS,0
24486,PLISSEE_20,5.0,0.0,0.0,26052,DE,DHL,0
24487,PLISSEE_20,2.0,0.0,0.0,23693,DE,DHL,0
24488,SCHNUR,20.0,0.52,0.0,22756,CH,UPS_CH,0
24489,GETRIEBE,1.0,0.0,0.0,24894,DE,DHL,0
24490,INSCHUTZ,1.0,8.175,0.0,22880,DE,UPS,0
24491,PLISSEE_20,3.0,0.0,0.0,37301,DE,DHL,0
24492,PLISSEE_20,2.0,6.14,125.6,15039,DE,UPS,0
24493,PLISSEE_WA,1.0,0.73,40.7,35950,DE,UPS,0
24495,PLISSEE_20,5.0,6.445,466.2,18845,DE,UPS,0
24496,PLISSEE_20,3.0,1.58,171.3,25532,DE,UPS,0
24497,PLISSEE_20,2.0,1.545,102.0,34942,PT,UPS,2
24498,GETRIEBE,2.0,0.0,0.0,17011,DE,DHL,0
24499,PLISSEE_WA,5.0,2.91,264.2,17016,DE,UPS,0
24500,PLISSEE_20,20.0,0.0,0.0,15246,DE,DHL,0
24501,PLISSEE_20,1.0,1.415,96.5,35950,DE,UPS,0
24502,PLISSEE_20,3.0,0.0,0.0,15883,DE,DHL,0
24503,MOTOREN,1.0,2.215,0.0,30636,IT,UPS,0
24504,PLISSEE_20,4.0,0.0,0.0,24547,DE,DHL,0
24506,ROLLO,1.0,1.96,99.8,19355,DE,UPS,0
24507,PLISSEE_20,2.0,0.0,0.0,35842,DE,DHL,0
24508,LAMELLE,2.0,5.765000000000001,199.0,35374,FR,UPS,0
24509,PLISSEE_20,1.0,1.25,83.7,35950,DE,UPS,0
24510,BEFESTIGUN,6.0,0.0,0.0,29468,DE,DHL,0
24511,PLISSEE_20,4.0,0.45,80.0,35882,FR,UPS,0
24512,LAMELLE,17.0,16.545,700.0,35664,DE,UPS,0
24513,GETRIEBE,1.0,0.0,0.0,18457,DE,DHL,0
24514,LAMELLE,858.0,21.55,0.0,24321,DE,UPS,0
24515,PLISSEE_WA,1.0,1.1,58.6,35950,DE,UPS,0
24518,LAMELLE,32.0,3.63,0.0,36520,DE,UPS,0
24519,LAMELLE,44.0,3.755,0.0,22548,DE,UPS,0
24520,SONSTIGE,1.0,0.0,0.0,25308,DE,DHL,0
24521,PLISSEE_20,3.0,1.97,218.39999999999998,20827,DE,UPS,0
24522,LAMELLE,1.0,0.13,0.0,19355,DE,UPS,0
24523,FALTROLLO,4.0,0.0,0.0,19355,DE,DHL,0
24524,PLISSEE_20,1.0,1.07,91.8,15494,DE,UPS,0
24527,PLISSEE_20,5.0,2.59,58.8,22756,CH,UPS_CH,0
24528,ROLLO,1.0,0.0,0.0,27242,DE,DHL,0
24529,LAMELLE,107.0,6.0,0.0,15594,DE,UPS,0
24530,PLISSEE_WA,4.0,3.73,184.10000000000002,26524,DE,UPS,0
24531,FALTROLLO,15.0,0.0,0.0,16424,DE,DHL,0
24532,LAMELLE,23.0,1.045,0.0,27372,FR,UPS,0
24535,PLISSEE_20,2.0,0.86,38.5,16907,DE,UPS,0
24536,ROLLO,3.0,0.0,0.0,26403,DE,DHL,0
24537,PLISSEE_20,8.0,3.7,209.5,29139,DE,UPS,0
24538,ZUBEHÖRBEU,1.0,0.0,0.0,20557,DE,DHL,0
24539,PLISSEE_20,1.0,1.715,135.1,35950,DE,UPS,0
24540,PLISSEE_20,3.0,1.37,47.0,15230,DE,UPS,0
24541,SONSTIGE,2.0,0.0,0.0,25037,DE,DHL,0
24542,PLISSEE_20,2.0,1.83,88.2,23257,DE,UPS,0
24543,GETRIEBE,1.0,0.0,0.0,15875,DE,DHL,0
24544,ROLLO,1.0,2.08,66.1,29198,DE,UPS,0
24546,PLISSEE_20,4.0,1.69,82.3,17293,DE,UPS,0
24547,JALOUSIE,0.2,0.0,0.0,23976,DE,DHL,0
24548,PLISSEE_20,3.0,2.21,196.3,18457,DE,UPS,0
24549,JALOUSIE,0.3,0.0,0.0,18047,DE,DHL,0
24550,PLISSEE_20,1.0,0.91,55.0,19355,DE,UPS,0
24551,JALOUSIE,0.1,0.0,0.0,29198,DE,DHL,0
24552,PLISSEE_20,4.0,2.53,216.9,23252,DE,UPS,0
24553,LAMELLE,1.0,0.0,0.0,29808,FR,DHL,0
24554,PLISSEE_20,4.0,3.09,161.2,17398,DE,UPS,0
24555,LAMELLE,1.0,0.0,0.0,24975,DE,DHL,0
24556,PLISSEE_WA,4.0,2.38,61.3,15230,DE,UPS,0
24557,LAMELLE,20.0,0.0,0.0,22756,CH,DHL,0
24558,ROLLO,6.0,2.215,64.0,35950,DE,UPS,0
24559,PLISSEE_20,8.0,5.06,322.2,26356,DE,UPS,0
24560,LAMELLE,3.0,0.0,0.0,33456,FR,DHL,0
24561,PLISSEE_WA,2.0,1.22,99.5,29469,DE,UPS,0
24563,ROLLO,6.0,2.485,127.0,35950,AT,UPS,0
24564,PLISSEE_20,6.0,2.12,104.8,21939,DE,UPS,0
24565,INSCHUTZ,5.67,0.0,267.0,17577,DE,TOUR_SPED,0
24567,PLISSEE_20,6.0,5.07,390.5,29469,DE,UPS,0
24568,PLISSEE_20,3.0,4.14,293.5,15160,DE,UPS,0
24569,PLISSEE_20,5.0,3.19,246.5,20686,DE,UPS,0
24571,INSCHUTZ,2.0,0.0,0.0,27667,DE,TOUR_SPED,0
24573,PLISSEE_20,7.0,4.49,384.8,18273,DE,UPS,0
24575,ROLLO,6.0,3.15,172.0,35950,DE,UPS,0
24576,PLISSEE_20,4.0,2.4,295.8,29170,DE,UPS,0
24577,PLISSEE_20,4.0,0.0,0.0,28426,DE,DHL,0
24578,PLISSEE_20,2.0,2.52,182.7,20820,DE,UPS,0
24579,INSCHUTZ,3.0,0.0,0.0,20727,DE,TOUR_SPED,0
24581,INSCHUTZ,17.0,0.0,0.0,19082,DE,TOUR_SPED,0
24583,INSCHUTZ,6.0,0.0,0.0,19082,DE,TOUR_SPED,0
24584,INSCHUTZ,10.0,0.0,0.0,24594,DE,TOUR_SPED,0
24585,PLISSEE_20,4.0,1.8,92.5,20467,DE,UPS,0
24586,INSCHUTZ,6.0,0.0,0.0,27667,DE,TOUR_SPED,0
24588,PLISSEE_WA,3.0,3.28,97.8,18273,DE,UPS,0
24589,PLISSEE_20,3.0,1.88,177.8,19590,DE,UPS,0
24590,ROLLO,1.0,2.895,150.0,35950,DE,UPS,0
24591,PLISSEE_WA,13.0,2.65,208.3,24192,DE,UPS,0
24592,ROLLO,1.0,2.305,120.0,35950,DE,UPS,0
24593,ROLLO,10.0,0.0,0.0,21010,DE,DHL,0
24594,PLISSEE_20,3.0,2.37,171.1,15494,DE,UPS,0
24595,GETRIEBE,5.0,0.0,0.0,27272,DE,DHL,0
24596,PLISSEE_20,3.0,2.58,255.0,33181,DE,UPS,0
24598,ROLLO,2.0,2.44,159.0,35950,DE,UPS,0
24599,PLISSEE_20,2.0,2.11,163.4,18373,DE,UPS,0
24600,PLISSEE_20,10.0,0.0,0.0,17718,DE,DHL,0
24601,ROLLO,6.0,5.735,136.0,35950,DE,UPS,0
24602,ROLLO,1.0,1.88,92.0,30578,IT,UPS,0
24603,SONSTIGE,10.0,0.0,0.0,28093,DE,DHL,0
24604,PLISSEE_20,1.0,0.9,0.0,29302,DE,UPS,0
24606,PLISSEE_20,1.0,1.22,80.0,30420,IT,UPS,0
24607,PLISSEE_20,3.0,2.52,176.9,15594,DE,UPS,0
24609,ROLLO,5.0,3.74,285.4,35950,DE,UPS,0
24610,ROLLO,1.0,3.205,170.0,35950,AT,UPS,0
24611,PLISSEE_20,9.0,5.29,405.40000000000003,19096,DE,UPS,0
24613,PLISSEE_20,1.0,0.81,0.0,29723,DE,UPS,0
24614,BEFESTIGUN,8.0,0.0,0.0,29302,DE,DHL,0
24615,INSCHUTZ,1.0,0.0,0.0,16439,DE,TOUR_SPED,0
24616,PLISSEE_20,1.0,0.9,0.0,24210,DE,UPS,0
24618,PLISSEE_20,7.0,5.065,435.0,35950,DE,UPS,0
24619,PLISSEE_20,2.0,2.18,96.0,22021,DE,UPS,0
24621,PLISSEE_20,1.0,1.3,91.2,24210,DE,UPS,0
24622,PLISSEE_20,2.0,1.03,40.6,27447,BE,UPS,0
24623,PLISSEE_20,5.0,3.67,316.0,16404,DE,UPS,0
24624,PLISSEE_20,4.0,2.31,100.4,35950,AT,UPS,0
24625,PLISSEE_20,6.0,2.5,48.5,22976,DE,UPS,0
24626,PLISSEE_20,1.0,0.91,50.0,30070,IT,UPS,0
24627,PLISSEE_20,1.0,1.15,73.8,35917,IT,UPS,0
24628,PLISSEE_WA,1.0,1.92,89.5,29077,LU,UPS,0
24629,PLISSEE_20,10.0,3.72,203.6,27629,DE,UPS,0
24630,PLISSEE_WA,3.0,1.85,101.8,35950,DE,UPS,0
24631,PLISSEE_20,2.0,0.77,23.5,28280,DE,UPS,0
24632,ROLLO,5.0,8.61,393.1,35950,DE,UPS,0
24633,PLISSEE_20,2.0,1.3,92.0,36020,FR,UPS,0
24634,INSCHUTZ,2.0,0.0,0.0,27929,DE,TOUR_SPED,0
24635,INSCHUTZ,1.0,0.0,0.0,28415,DE,TOUR_SPED,0
24636,PLISSEE_WA,4.0,4.85,288.3,16411,DE,UPS,0
24637,PLISSEE_WA,18.0,25.35,1407.2,21708,BE,UPS,0
24638,PLISSEE_20,6.0,3.79,99.0,28470,DE,UPS,0
24639,PLISSEE_20,3.0,2.26,165.6,35481,FR,UPS,0
24640,PLISSEE_20,17.0,9.58,700.8,26409,DE,UPS,0
24641,PLISSEE_20,3.0,1.8,166.20000000000002,27477,BE,UPS,0
24642,PLISSEE_20,5.0,4.28,369.5,27447,BE,UPS,0
24643,ROLLO,4.0,5.79,210.8,30950,IT,UPS,0
24644,KOLLEKTION,1.0,0.0,0.0,34911,DE,DHL,0
24645,PLISSEE_20,3.0,1.76,192.7,24321,DE,UPS,0
24646,WERBEMITTE,35.0,0.0,0.0,31267,DE,DHL,0
24647,PLISSEE_20,15.0,9.495,1102.6,17241,DE,UPS,0
24648,PLISSEE_20,2.0,1.78,97.3,18073,DE,UPS,0
24649,PLISSEE_20,3.0,1.93,124.8,28959,DE,UPS,0
24650,JALOUSIE,1.0,10.67,0.0,18556,DE,UPS,0
24651,PLISSEE_20,8.0,4.26,268.1,15133,DE,UPS,0
24652,PLISSEE_20,3.0,0.2,60.0,28557,BE,UPS,0
24653,FVORHANG,3.0,1.05,0.0,19355,DE,UPS,0
24654,INSCHUTZ,3.86,0.0,0.0,27477,BE,TOUR_SPED,0
24656,INSCHUTZ,1.0,0.0,0.0,27447,BE,TOUR_SPED,0
24657,PLISSEE_20,1.0,0.0,0.0,15636,DE,DHL,0
24660,INSCHUTZ,3.0,0.0,0.0,36545,BE,TOUR_SPED,0
24661,PLISSEE_20,1.0,0.0,0.0,34235,DE,DHL,0
24662,INSCHUTZ,3.0,0.0,0.0,18457,DE,TOUR_SPED,0
24663,INSCHUTZ,3.06,0.0,0.0,18457,DE,TOUR_SPED,0
24664,INSCHUTZ,1.0,6.43,0.0,28984,DE,UPS,0
24665,INSCHUTZ,4.0,0.0,0.0,18073,DE,TOUR_SPED,0
24667,INSCHUTZ,2.0,0.0,0.0,35083,DE,TOUR_SPED,0
24671,INSCHUTZ,2.0,11.79,0.0,28084,DE,UPS,0
24672,PLISSEE_20,1.0,0.0,0.0,34269,DE,DHL,0
24674,FVORHANG,100.0,0.77,0.0,15102,DE,UPS,0
24675,LAMELLE,44.0,2.2,0.0,19955,DE,UPS,0
24676,LAMELLE,178.0,6.83,0.0,22756,CH,UPS_CH,0
24677,PLISSEE_20,3.0,2.31,168.4,35950,DE,UPS,0
24678,PLISSEE_20,4.0,2.32,144.4,23740,DE,UPS,0
24679,PLISSEE_WA,2.0,2.27,193.6,20665,DE,UPS,0
24680,PLISSEE_20,12.0,6.7,368.5,16064,DE,UPS,0
24681,PLISSEE_WA,6.0,1.78,156.8,15971,DE,UPS,0
24682,PLISSEE_20,6.0,5.045,87.0,35950,CH,UPS,0
24683,PLISSEE_20,1.0,1.45,37.8,27272,DE,UPS,0
24684,FVORHANG,2.0,1.12,65.0,22756,CH,UPS_CH,0
24685,PLISSEE_20,5.0,2.78,136.0,26947,DE,UPS,0
24686,PLISSEE_20,2.0,1.55,74.0,29198,DE,UPS,0
24687,ROLLO,1.0,4.915,195.0,35950,DE,UPS,0
24688,PLISSEE_20,1.0,0.72,56.0,21939,DE,UPS,0
24689,PLISSEE_20,3.0,1.785,110.4,35950,DE,UPS,0
24690,PLISSEE_20,2.0,1.41,60.5,27629,DE,UPS,0
24691,PLISSEE_20,3.0,1.81,68.2,15321,DE,UPS,0
24692,PLISSEE_WA,2.0,1.26,54.5,16784,DE,UPS,0
24693,PLISSEE_20,1.0,1.51,122.0,26823,DE,UPS,0
24694,PLISSEE_WA,2.0,1.74,95.8,30715,IT,UPS,0
24695,PLISSEE_20,2.0,1.81,167.0,22756,CH,UPS_CH,0
24696,PLISSEE_20,3.0,2.525,232.9,35950,DE,UPS,0
24697,LAMELLE,28.0,6.32,0.0,28470,DE,UPS,0
24698,LAMELLE,80.0,1.595,0.0,19355,DE,UPS,0
24699,ROLLO,10.0,0.735,0.0,34942,PT,UPS,0
24700,PLISSEE_20,1.0,1.265,69.0,35950,DE,UPS,0
24701,GETRIEBE,5.0,0.43,0.0,36290,DE,UPS,0
24702,PLISSEE_20,11.0,12.315,1305.0,26344,DE,UPS,0
24703,PLISSEE_20,7.0,8.72,403.9,15264,DE,UPS,0
24704,PLISSEE_20,5.0,3.515,363.7,35950,DE,UPS,0
24705,JALOUSIE,6.0,12.37,344.0,27461,DE,UPS,0
24706,JALOUSIE,2.0,12.6,0.0,35950,DE,UPS,0
24707,PLISSEE_20,9.0,8.905,164.0,16064,DE,UPS,0
24708,JALOUSIE,2.0,4.52,61.3,23252,DE,UPS,0
24709,PLISSEE_WA,3.0,3.38,253.9,20076,DE,UPS,0
24710,PLISSEE_20,1.0,0.61,30.0,18992,DE,UPS,0
24711,PLISSEE_20,1.0,0.66,47.0,15883,DE,UPS,0
24712,PLISSEE_20,1.0,1.33,111.1,36965,FR,UPS,0
24713,PLISSEE_20,1.0,1.08,96.8,19955,DE,UPS,0
24714,ROLLO,1.0,3.17,100.4,35950,DE,UPS,0
24715,PLISSEE_20,3.0,1.81,204.6,17577,DE,UPS,0
24716,PLISSEE_20,6.0,2.04,120.9,34956,DE,UPS,0
24717,PLISSEE_20,2.0,1.41,62.8,27447,BE,UPS,0
24718,PLISSEE_20,1.0,0.83,75.5,31009,DE,UPS,0
24719,FVORHANG,5.0,2.12,205.0,23330,DE,UPS,0
24720,JALOUSIE,1.0,8.685,0.0,35950,DE,UPS,0
24721,ROLLO,2.76,11.87,185.0,19355,DE,UPS,0
24722,JALOUSIE,2.0,5.32,60.0,25422,DE,UPS,0
24723,FVORHANG,8.0,2.875,210.0,22320,DE,UPS,0
24724,ROLLO,2.0,6.48,211.4,35950,DE,UPS,0
24725,PLISSEE_WA,1.0,2.02,150.3,37190,DE,UPS,0
24726,PLISSEE_20,1.0,0.81,75.2,20796,DE,UPS,0
24727,PLISSEE_20,13.0,10.26,540.6,29663,DE,UPS,0
24728,JALOUSIE,1.0,6.185,108.5,15635,DE,UPS,0
24729,PLISSEE_20,5.0,4.38,331.8,22756,CH,UPS_CH,0
24730,PLISSEE_20,15.0,6.95,584.2,22756,CH,UPS_CH,0
24731,PLISSEE_20,12.0,7.66,614.5,22756,CH,UPS_CH,0
24732,LAMELLE,14.0,13.1,618.6,17241,DE,UPS,0
24733,ROLLO,2.0,3.545,98.6,35950,DE,UPS,0
24734,ROLLO,1.0,3.13,101.8,35950,DE,UPS,0
24735,PLISSEE_20,6.0,23.04,938.4000000000001,19613,DE,UPS,0
24736,INSCHUTZ,2.0,4.92,200.0,26748,DE,UPS,0
24737,INSCHUTZ,1.793,3.665,0.0,19082,DE,UPS,0
24738,LAMELLE,4.0,17.18,706.2,18233,DE,UPS,0
24739,ROLLO,1.0,9.245,167.5,35963,FR,UPS,0
24740,INSCHUTZ,2.25,3.55,0.0,35016,DE,UPS,0
24741,ROLLO,1.0,3.635,140.6,35950,DE,UPS,0
24742,PLISSEE_WA,1.0,4.9,132.4,29077,LU,UPS,0
24743,INSCHUTZ,2.6,3.03,0.0,27210,DE,UPS,0
24744,INSCHUTZ,1.0,1.54,101.2,36055,DE,UPS,0
24745,ROLLO,1.0,2.4,95.3,35950,DE,UPS,0
24746,ROLLO,2.0,26.24,228.0,22756,CH,UPS_CH,0
24747,FVORHANG,6.0,2.9,264.0,19548,DE,UPS,0
24748,INSCHUTZ,5.2,2.37,0.0,24975,DE,UPS,0
24749,PLISSEE_WA,3.0,3.43,174.9,35950,DE,UPS,0
24750,INSCHUTZ,1.0,2.15,150.0,23005,DE,UPS,0
24751,ROLLO,1.0,3.215,100.0,35950,DE,UPS,0
24752,INSCHUTZ,4.2,2.36,0.0,27210,DE,UPS,0
24753,PLISSEE_WA,2.0,1.56,51.4,35950,DE,UPS,0
24754,PLISSEE_WA,1.0,1.55,112.7,35950,DE,UPS,0
24755,ROLLO,6.0,21.33,620.0,35950,CH,UPS,0
24756,PLISSEE_WA,1.0,1.23,78.8,35950,DE,UPS,0
24757,LAMELLE,3.0,10.235,475.6,20751,DE,UPS,0
24758,PLISSEE_20,7.0,5.8,350.8,33181,DE,UPS,0
24759,LAMELLE,2.0,1.74,55.8,37356,DE,UPS,0
24760,PLISSEE_WA,1.0,1.025,72.4,35950,DE,UPS,0
24761,LAMELLE,5.0,6.23,230.0,15545,DE,UPS,0
24762,LAMELLE,3.0,9.86,504.0,16907,DE,UPS,0
24763,PLISSEE_20,7.0,10.58,580.2,16091,DE,UPS,0
